Time_Stamp,Temperature_Joint0 (°C),Temperature_Joint1 (°C),Temperature_Joint2 (°C),Temperature_Joint3 (°C),Temperature_Joint4 (°C),Temperature_Joint5 (°C),cycle ,Robot_Protective_Stop,Grip_Lost,Combined_Status,Current_Joint0 (mA)_Positive,Current_Joint0 (mA)_Negative,Current_Joint1 (mA)_Positive,Current_Joint1 (mA)_Negative,Current_Joint2 (mA)_Positive,Current_Joint2 (mA)_Negative,Current_Joint3 (mA)_Positive,Current_Joint3 (mA)_Negative,Current_Joint4 (mA)_Positive,Current_Joint4 (mA)_Negative,Current_Joint5 (mA)_Positive,Current_Joint5 (mA)_Negative,Tool_Current (mA)_Positive,Tool_Current (mA)_Negative,Speed_Joint0 (m/s)_Positive,Speed_Joint0 (m/s)_Negative,Speed_Joint1 (m/s)_Positive,Speed_Joint1 (m/s)_Negative,Speed_Joint2 (m/s)_Positive,Speed_Joint2 (m/s)_Negative,Speed_Joint3 (m/s)_Positive,Speed_Joint3 (m/s)_Negative,Speed_Joint4 (m/s)_Positive,Speed_Joint4 (m/s)_Negative,Speed_Joint5 (m/s)_Positive,Speed_Joint5 (m/s)_Negative
2022-10-26 15:10:45.020,37.125,40.313,40.625,43.25,45.25,44.375,230,0,0,0,0.04,0.0,0.0,1.123,0.0,1.002,0.0,0.788,0.019,0.0,0.0,0.071,0.086,0.0,0.091,0.0,3.399,0.0,0.002,0.0,0.0,0.106,0.0,0.002,0.0,0.0
2022-10-26 15:10:54.076,37.125,40.313,40.688,43.25,45.25,44.375,230,0,0,0,0.0,0.125,0.0,2.991,0.0,1.588,0.0,1.15,0.0,0.081,0.101,0.0,0.174,0.0,0.0,0.012,0.0,0.007,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.015
2022-10-26 15:10:56.087,37.125,40.313,40.688,43.25,45.25,44.375,230,0,0,0,0.0,0.084,0.0,1.879,0.0,1.077,0.0,0.393,0.0,0.053,0.0,0.027,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:10:57.089,37.125,40.313,40.688,43.25,45.25,44.375,230,0,0,0,0.0,0.138,0.0,2.752,0.0,1.273,0.0,0.39,0.089,0.0,0.0,0.167,0.084,0.0,0.0,0.084,0.001,0.0,0.0,0.005,0.161,0.0,0.0,0.005,0.0,0.074
2022-10-26 15:10:58.099,37.125,40.313,40.688,43.313,45.1875,44.375,230,0,0,0,0.0,0.315,0.0,2.765,0.0,1.736,0.0,0.148,0.199,0.0,0.0,0.143,0.088,0.0,0.0,0.02,0.005,0.0,0.0,0.026,0.635,0.0,0.0,0.025,0.0,0.632
2022-10-26 15:11:00.101,37.125,40.313,40.688,43.25,45.1875,44.375,230,0,0,0,0.0,0.064,0.0,2.075,0.0,1.053,0.0,0.972,0.0,0.111,0.0,0.212,0.083,0.0,0.425,0.0,0.0,0.017,0.001,0.0,0.0,0.738,0.0,0.162,0.198,0.0
2022-10-26 15:11:01.101,37.125,40.313,40.688,43.313,45.25,44.375,230,0,0,0,0.0,0.805,0.0,1.864,0.0,1.387,0.0,0.052,0.154,0.0,0.1,0.0,0.079,0.0,0.106,0.0,0.163,0.0,0.0,2.617,0.398,0.0,0.0,3.625,0.0,0.522
2022-10-26 15:11:03.117,37.125,40.313,40.688,43.25,45.25,44.375,230,0,0,0,0.361,0.0,0.0,1.556,0.0,0.727,0.0,0.79,0.0,0.227,0.216,0.0,0.09,0.0,0.252,0.0,0.0,0.084,0.074,0.0,0.0,1.075,0.051,0.0,0.794,0.0
2022-10-26 15:11:04.120,37.125,40.313,40.688,43.313,45.25,44.375,230,0,0,0,0.0,0.091,0.0,1.586,0.0,0.767,0.0,0.615,0.0,0.115,0.043,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.906,0.0,1.268,0.0
2022-10-26 15:11:05.128,37.125,40.313,40.688,43.25,45.1875,44.375,230,0,0,0,0.299,0.0,0.0,1.639,0.0,0.835,0.0,0.753,0.0,0.465,0.003,0.0,0.189,0.0,0.0,0.0,0.0,0.039,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:06.130,37.125,40.313,40.688,43.25,45.25,44.4375,230,0,0,0,0.0,0.28,0.0,3.802,0.0,1.972,0.0,0.438,0.132,0.0,0.0,0.183,0.08,0.0,0.0,0.316,0.022,0.0,0.0,0.072,0.98,0.0,0.0,0.031,0.0,0.592
2022-10-26 15:11:07.138,37.125,40.313,40.688,43.313,45.25,44.375,230,0,0,0,0.488,0.0,0.0,3.278,0.0,1.237,0.0,0.818,0.45,0.0,0.0,0.156,0.083,0.0,0.003,0.0,0.117,0.0,2.55,0.0,0.0,0.507,2.027,0.0,0.669,0.0
2022-10-26 15:11:08.143,37.125,40.313,40.688,43.25,45.25,44.4375,230,0,0,0,0.014,0.0,0.0,2.364,0.0,1.36,0.0,1.225,0.064,0.0,0.0,0.211,0.083,0.0,0.231,0.0,0.0,0.036,0.004,0.0,0.0,0.523,0.0,0.112,0.226,0.0
2022-10-26 15:11:10.154,37.125,40.25,40.688,43.25,45.1875,44.375,230,0,0,0,0.0,0.037,0.0,2.542,0.0,0.917,0.0,0.319,0.062,0.0,0.193,0.0,0.085,0.0,0.0,0.364,0.001,0.0,0.0,0.008,0.275,0.0,0.013,0.0,0.102,0.0
2022-10-26 15:11:12.162,37.125,40.313,40.688,43.313,45.25,44.375,230,0,0,0,0.0,0.169,0.0,2.348,0.0,0.988,0.0,0.46,0.068,0.0,0.056,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:13.169,37.125,40.313,40.688,43.25,45.25,44.375,231,0,0,0,0.086,0.0,0.0,1.459,0.0,1.429,0.0,0.936,0.0,0.086,0.0,0.148,0.093,0.0,0.786,0.0,0.0,0.005,0.021,0.0,0.0,0.471,0.0,0.026,0.0,0.298
2022-10-26 15:11:16.187,37.125,40.25,40.688,43.25,45.25,44.375,231,1,0,1,0.905,0.0,0.0,4.165,0.0,1.871,0.0,1.306,0.0,1.049,0.0,0.05,0.083,0.0,0.0,0.0,0.0,0.181,0.026,0.0,0.005,0.0,0.0,0.0,0.004,0.0
2022-10-26 15:11:17.194,37.125,40.25,40.688,43.313,45.25,44.375,231,0,0,0,0.0,0.076,0.0,2.988,0.0,1.637,0.0,0.98,0.264,0.0,0.0,0.073,0.088,0.0,0.001,0.0,0.013,0.0,0.0,0.005,0.0,3.548,0.0,0.0,1.084,0.0
2022-10-26 15:11:23.224,37.125,40.313,40.688,43.313,45.25,44.375,231,0,0,0,0.136,0.0,0.0,2.878,0.0,1.863,0.0,1.181,0.0,0.019,0.0,0.003,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:24.230,37.125,40.313,40.688,43.25,45.25,44.375,231,0,0,0,0.119,0.0,0.0,2.737,0.0,1.819,0.0,1.168,0.0,0.004,0.0,0.018,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:26.234,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.162,0.0,0.0,1.812,0.0,0.915,0.0,0.587,0.0,0.058,0.0,0.029,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:27.237,37.125,40.313,40.688,43.313,45.25,44.375,231,0,0,0,0.129,0.0,0.0,1.927,0.0,0.956,0.0,0.58,0.0,0.013,0.0,0.001,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:28.242,37.125,40.25,40.688,43.25,45.25,44.375,231,0,0,0,0.129,0.0,0.0,1.975,0.0,0.999,0.0,0.574,0.0,0.004,0.0,0.01,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:29.251,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.182,0.0,0.0,1.709,0.0,1.011,0.0,0.794,0.0,0.09,0.08,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:31.262,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.084,0.0,0.0,1.692,0.0,0.724,0.0,0.694,0.0,0.031,0.068,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.201,0.0,0.0,0.0
2022-10-26 15:11:32.268,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.024,0.0,0.0,1.809,0.0,0.781,0.0,0.616,0.0,0.042,0.054,0.0,0.081,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:33.270,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.005,0.0,0.0,1.816,0.0,0.779,0.0,0.575,0.0,0.05,0.053,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:34.275,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.034,0.0,0.0,1.865,0.0,0.828,0.0,0.618,0.0,0.056,0.043,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:35.281,37.188,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.014,0.0,0.0,1.85,0.0,0.845,0.0,0.619,0.0,0.072,0.052,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:36.288,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.0,0.192,0.0,2.688,0.0,1.504,0.0,0.26,0.081,0.0,0.0,0.165,0.08,0.0,0.0,0.175,0.008,0.0,0.0,0.028,0.467,0.0,0.0,0.016,0.0,0.295
2022-10-26 15:11:37.292,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.0,0.381,0.0,1.942,0.0,1.895,0.0,0.227,0.19,0.0,0.0,0.155,0.088,0.0,0.109,0.0,0.001,0.0,0.0,0.009,0.382,0.0,0.0,0.012,0.0,0.489
2022-10-26 15:11:39.302,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.0,0.415,0.0,2.66,0.0,1.488,0.0,0.118,0.0,0.226,0.233,0.0,0.082,0.0,0.0,0.59,0.0,0.104,0.0,0.08,0.814,0.0,0.194,0.0,0.0,0.147
2022-10-26 15:11:45.343,37.125,40.313,40.688,43.313,45.25,44.375,231,0,0,0,0.0,0.286,0.0,2.531,0.0,2.087,0.0,0.642,0.129,0.0,0.0,0.133,0.086,0.0,0.073,0.0,0.01,0.0,0.0,0.006,0.209,0.0,0.0,0.002,0.0,0.214
2022-10-26 15:11:48.365,37.125,40.313,40.75,43.313,45.25,44.375,231,0,0,0,0.0,0.228,0.0,2.735,0.0,0.725,0.0,0.323,0.0,0.011,0.102,0.0,0.083,0.0,0.0,0.106,0.0,0.0,0.0,0.001,0.053,0.0,0.004,0.0,0.063,0.0
2022-10-26 15:11:50.376,37.125,40.313,40.75,43.25,45.25,44.375,231,0,0,0,0.0,0.149,0.0,2.536,0.0,0.954,0.0,0.423,0.049,0.0,0.076,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947,0.0
2022-10-26 15:11:51.383,37.125,40.313,40.688,43.313,45.25,44.375,231,0,0,0,0.0,0.096,0.0,2.367,0.0,1.017,0.0,0.485,0.054,0.0,0.077,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:52.386,37.125,40.313,40.75,43.313,45.25,44.375,231,0,0,0,0.0,0.104,0.0,2.245,0.0,1.046,0.0,0.53,0.047,0.0,0.061,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:53.389,37.125,40.313,40.688,43.313,45.25,44.375,231,0,0,0,0.0,0.077,0.0,2.223,0.0,1.065,0.0,0.541,0.0,0.002,0.077,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:54.392,37.125,40.313,40.688,43.313,45.25,44.4375,231,0,0,0,0.0,0.09,0.0,2.197,0.0,1.046,0.0,0.51,0.044,0.0,0.047,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:55.398,37.125,40.313,40.688,43.313,45.1875,44.4375,231,0,0,0,0.0,0.104,0.0,2.218,0.0,1.042,0.0,0.497,0.035,0.0,0.045,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:56.404,37.125,40.313,40.688,43.313,45.25,44.375,231,0,0,0,0.0,0.096,0.0,2.216,0.0,1.044,0.0,0.504,0.014,0.0,0.056,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:11:58.418,37.125,40.313,40.688,43.313,45.25,44.4375,232,0,0,0,0.185,0.0,0.0,1.956,0.0,1.187,0.0,0.683,0.0,0.1,0.0,0.198,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
2022-10-26 15:12:02.448,37.125,40.313,40.688,43.313,45.25,44.4375,232,0,0,0,0.0,0.431,0.0,2.059,0.0,0.697,0.0,0.86,0.363,0.0,0.184,0.0,0.098,0.0,0.097,0.0,0.085,0.0,0.0,0.008,0.0,0.175,0.011,0.0,0.136,0.0
2022-10-26 15:12:04.455,37.125,40.25,40.688,43.313,45.1875,44.4375,232,0,0,0,0.005,0.0,0.0,1.751,0.0,1.225,0.0,0.453,0.0,0.027,0.011,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:05.465,37.125,40.313,40.688,43.313,45.1875,44.4375,232,0,0,0,0.004,0.0,0.0,1.795,0.0,1.195,0.0,0.476,0.0,0.057,0.007,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:06.471,37.125,40.313,40.688,43.313,45.25,44.4375,232,0,0,0,0.0,0.323,0.0,2.514,0.0,1.422,0.0,0.274,0.159,0.0,0.0,0.154,0.088,0.0,0.0,0.177,0.004,0.0,0.0,0.03,0.513,0.0,0.0,0.018,0.0,0.353
2022-10-26 15:12:07.482,37.125,40.313,40.688,43.313,45.1875,44.4375,232,0,0,0,0.0,0.212,0.0,1.747,0.0,1.777,0.0,0.328,0.175,0.0,0.0,0.232,0.084,0.0,0.096,0.0,0.006,0.0,0.0,0.022,0.339,0.0,0.0,0.011,0.0,0.45
2022-10-26 15:12:09.494,37.125,40.313,40.688,43.313,45.25,44.4375,232,0,0,0,0.0,0.3,0.0,2.625,0.0,1.731,0.0,0.235,0.0,0.201,0.237,0.0,0.086,0.0,0.0,0.545,0.0,0.115,0.0,0.08,0.858,0.0,0.192,0.0,0.0,0.243
2022-10-26 15:12:11.508,37.125,40.313,40.688,43.313,45.1875,44.375,232,0,0,0,0.27,0.0,0.0,2.934,0.0,0.492,0.0,0.898,0.0,0.151,0.17,0.0,0.079,0.0,0.0,0.101,0.0,0.035,0.025,0.0,0.0,0.475,0.021,0.0,0.616,0.0
2022-10-26 15:12:17.538,37.125,40.25,40.75,43.313,45.1875,44.4375,232,0,0,0,0.0,0.504,0.0,2.411,0.0,1.548,0.0,1.719,0.93,0.0,0.0,0.225,0.087,0.0,0.114,0.0,0.013,0.0,0.017,0.0,0.0,0.238,0.0,0.047,0.042,0.0
2022-10-26 15:12:18.546,37.125,40.313,40.75,43.313,45.1875,44.4375,232,0,0,0,0.0,0.22,0.0,2.606,0.0,0.657,0.0,0.3,0.021,0.0,0.068,0.0,0.088,0.0,0.0,0.123,0.0,0.0,0.0,0.004,0.051,0.0,0.004,0.0,0.062,0.0
2022-10-26 15:12:19.552,37.125,40.313,40.688,43.313,45.25,44.375,232,0,0,0,0.0,0.238,0.0,2.455,0.0,0.898,0.0,0.366,0.072,0.0,0.146,0.0,0.086,0.0,0.0,0.07,0.002,0.0,0.0,0.003,0.066,0.0,0.003,0.0,0.004,0.0
2022-10-26 15:12:20.560,37.125,40.25,40.688,43.313,45.1875,44.4375,232,0,0,0,0.0,0.164,0.0,2.558,0.0,0.948,0.0,0.438,0.042,0.0,0.065,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:21.571,37.125,40.313,40.75,43.313,45.1875,44.375,232,0,0,0,0.0,0.122,0.0,2.35,0.0,0.992,0.0,0.473,0.017,0.0,0.06,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:23.584,37.125,40.313,40.75,43.313,45.25,44.4375,233,0,0,0,0.0,0.206,0.0,3.197,0.0,1.298,0.0,0.543,0.0,0.067,0.223,0.0,0.089,0.0,0.0,0.059,0.0,0.006,0.0,0.018,0.066,0.0,0.019,0.0,0.004,0.0
2022-10-26 15:12:25.598,37.125,40.313,40.75,43.313,45.25,44.4375,233,0,0,0,0.059,0.0,0.0,2.779,0.0,0.722,0.0,0.818,0.0,0.231,0.216,0.0,0.084,0.0,0.0,0.015,0.0,0.032,0.028,0.0,0.0,0.54,0.027,0.0,0.545,0.0
2022-10-26 15:12:26.605,37.125,40.25,40.75,43.313,45.25,44.4375,233,0,0,0,0.389,0.0,0.0,1.704,0.0,0.682,0.0,0.839,0.0,0.164,0.205,0.0,0.08,0.0,0.078,0.0,0.0,0.017,0.016,0.0,0.0,0.143,0.006,0.0,0.078,0.0
2022-10-26 15:12:28.611,37.125,40.313,40.688,43.313,45.25,44.4375,233,0,0,0,0.039,0.0,0.0,1.766,0.0,0.764,0.0,0.683,0.0,0.056,0.0,0.001,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:29.614,37.125,40.313,40.75,43.25,45.1875,44.4375,233,0,0,0,0.044,0.0,0.0,1.844,0.0,0.77,0.0,0.675,0.0,0.042,0.0,0.016,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:30.623,37.125,40.313,40.688,43.313,45.25,44.4375,233,0,0,0,0.0,0.212,0.0,2.724,0.0,1.615,0.0,0.214,0.056,0.0,0.0,0.142,0.08,0.0,0.0,0.173,0.007,0.0,0.0,0.025,0.463,0.0,0.0,0.018,0.0,0.299
2022-10-26 15:12:31.637,37.125,40.25,40.688,43.313,45.25,44.4375,233,0,0,0,0.003,0.0,0.0,1.752,0.0,1.917,0.0,0.343,0.156,0.0,0.0,0.152,0.081,0.0,0.097,0.0,0.001,0.0,0.0,0.012,0.308,0.0,0.0,0.009,0.0,0.398
2022-10-26 15:12:33.653,37.188,40.313,40.688,43.313,45.25,44.4375,233,0,0,0,0.0,0.117,0.0,2.822,0.0,1.804,0.0,0.182,0.0,0.311,0.206,0.0,0.085,0.0,0.0,0.501,0.0,0.115,0.0,0.078,0.899,0.0,0.184,0.0,0.0,0.304
2022-10-26 15:12:34.657,37.125,40.25,40.688,43.25,45.25,44.4375,233,0,0,0,1.123,0.0,0.0,2.047,0.0,1.644,0.0,0.579,0.0,0.557,0.076,0.0,0.083,0.0,0.0,0.0,0.069,0.0,0.0,0.078,0.003,0.0,0.0,2.155,0.0,0.003
2022-10-26 15:12:35.661,37.188,40.313,40.688,43.313,45.25,44.375,233,0,0,0,0.139,0.0,0.0,2.272,0.0,0.663,0.0,0.914,0.0,0.088,0.144,0.0,0.08,0.0,0.0,0.011,0.0,0.006,0.005,0.0,0.0,0.101,0.003,0.0,0.139,0.0
2022-10-26 15:12:37.672,37.125,40.25,40.688,43.25,45.25,44.4375,233,0,0,0,0.0,0.065,0.0,1.615,0.0,0.762,0.0,0.664,0.0,0.072,0.0,0.032,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:40.693,37.125,40.313,40.688,43.25,45.25,44.375,233,1,0,1,0.0,0.578,0.0,2.894,0.0,2.369,0.0,1.008,0.847,0.0,0.0,0.026,0.089,0.0,3.897,0.0,0.026,0.0,0.003,0.0,0.0,0.022,0.0,0.0,0.0,0.002
2022-10-26 15:12:42.700,37.125,40.25,40.688,43.25,45.25,44.4375,233,1,0,1,0.0,0.14,0.0,3.528,0.0,2.106,0.0,1.041,0.0,0.097,0.0,0.056,0.084,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.186,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:43.707,37.125,40.313,40.688,43.25,45.25,44.4375,233,0,0,0,0.0,0.145,0.0,3.235,0.0,2.267,0.0,1.109,0.0,0.069,0.0,0.031,0.083,0.0,0.0,0.0,2.754,0.0,0.0,0.0,0.0,1.563,0.0,0.0,0.0,0.0
2022-10-26 15:12:44.720,37.125,40.313,40.688,43.313,45.25,44.375,233,0,0,0,0.0,0.101,0.0,3.334,0.0,2.535,0.0,1.187,0.0,0.06,0.0,0.019,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:45.723,37.125,40.313,40.688,43.25,45.25,44.4375,233,0,0,0,0.734,0.0,0.0,2.837,0.0,0.568,0.608,0.0,0.471,0.0,0.007,0.0,0.09,0.0,0.0,0.0,0.0,0.107,2.628,0.0,0.0,0.595,0.0,0.005,0.647,0.0
2022-10-26 15:12:49.741,37.125,40.313,40.75,43.25,45.25,44.375,233,0,0,0,0.0,0.164,0.0,2.94,0.0,1.949,0.0,1.125,0.0,0.126,0.014,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:50.746,37.125,40.313,40.688,43.313,45.25,44.375,233,0,0,0,0.0,0.139,0.0,3.132,0.0,1.884,0.0,1.128,0.0,0.125,0.032,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:51.752,37.125,40.313,40.688,43.313,45.25,44.375,233,0,0,0,0.0,0.126,0.0,3.512,0.0,1.811,0.0,1.146,0.0,0.117,0.03,0.0,0.081,0.0,0.0,1.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:53.763,37.125,40.313,40.688,43.313,45.25,44.375,233,0,0,0,0.0,0.032,0.0,2.637,0.0,1.337,0.0,0.631,0.0,0.076,0.071,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33
2022-10-26 15:12:54.770,37.125,40.313,40.75,43.313,45.25,44.4375,233,0,0,0,0.0,0.05,0.0,2.423,0.0,1.242,0.0,0.601,0.0,0.039,0.068,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:55.776,37.125,40.313,40.688,43.313,45.25,44.375,233,0,0,0,0.0,0.056,0.0,2.297,0.0,1.206,0.0,0.6,0.0,0.042,0.071,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:56.779,37.125,40.313,40.75,43.313,45.25,44.4375,233,0,0,0,0.0,0.056,0.0,2.253,0.0,1.195,0.0,0.581,0.0,0.042,0.078,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:12:57.784,37.125,40.313,40.75,43.313,45.25,44.4375,233,0,0,0,0.0,0.221,0.0,2.872,0.0,0.871,0.0,0.328,0.0,0.106,0.0,0.121,0.086,0.0,0.0,0.088,0.0,0.001,0.0,0.006,0.04,0.0,0.0,0.008,0.057,0.0
2022-10-26 15:13:00.798,37.125,40.313,40.75,43.313,45.25,44.4375,233,0,0,0,0.0,0.142,0.0,2.222,0.0,1.055,0.0,0.533,0.0,0.115,0.0,0.054,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.769,0.0,0.0,0.0
2022-10-26 15:13:01.807,37.125,40.313,40.688,43.313,45.25,44.4375,233,0,0,0,0.0,0.142,0.0,2.201,0.0,1.129,0.0,0.526,0.0,0.129,0.0,0.048,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:13:02.817,37.125,40.313,40.75,43.313,45.25,44.375,224,0,0,0,0.0,0.144,0.0,2.224,0.0,1.163,0.0,0.541,0.0,0.111,0.0,0.082,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:13:03.817,37.125,40.313,40.75,43.313,45.25,44.4375,224,0,0,0,0.068,0.0,0.0,1.927,0.0,1.523,0.0,0.938,0.0,0.134,0.0,0.207,0.083,0.0,0.366,0.0,0.0,0.001,0.006,0.0,0.0,0.161,0.0,0.011,0.0,0.179
2022-10-26 15:13:12.862,37.125,40.25,40.75,43.313,45.25,44.4375,224,0,0,0,0.047,0.0,0.0,2.293,0.0,1.045,0.0,0.674,0.0,0.088,0.0,0.056,0.186,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2022-10-26 15:13:13.869,37.125,40.25,40.75,43.313,45.25,44.4375,224,0,0,0,0.082,0.0,0.0,2.229,0.0,1.013,0.0,0.571,0.0,0.023,0.045,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331,0.0,0.0,0.0
2022-10-26 15:13:14.869,37.125,40.313,40.75,43.313,45.25,44.4375,224,0,0,0,0.086,0.0,0.0,2.188,0.0,0.98,0.0,0.569,0.0,0.023,0.037,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 15:13:15.882,37.125,40.313,40.688,43.313,45.25,44.4375,224,0,0,0,0.0,0.339,0.0,2.663,0.0,1.559,0.0,0.274,0.114,0.0,0.0,0.137,0.085,0.0,0.0,0.165,0.002,0.0,0.0,0.026,0.416,0.0,0.0,0.014,0.0,0.246
2022-10-26 15:13:16.890,37.125,40.313,40.688,43.313,45.3125,44.4375,224,0,0,0,0.0,0.234,0.0,1.91,0.0,1.9,0.0,0.289,0.197,0.0,0.0,0.153,0.088,0.0,0.108,0.0,0.003,0.0,0.0,0.017,0.434,0.0,0.0,0.014,0.0,0.532
2022-10-26 15:13:17.899,37.125,40.25,40.688,43.313,45.3125,44.4375,224,0,0,0,0.615,0.0,0.0,1.751,0.0,0.654,0.0,0.527,0.0,0.201,0.0,0.105,0.091,0.0,0.002,0.0,0.0,0.003,2.614,0.0,0.0,0.608,0.0,0.0,0.663,0.0
